"name";"RA_ICRS";"DE_ICRS";"dist";"e_dist";"age";"e_age";"FeH";"e_FeH";"Av";"e_Av";"Nc";"alpha_high_ind";"alpha_low_ind";"Mc_ind";"offset_ind";"Mc_left_ind";"Mc_right_ind";"alpha_high_ind_error";"alpha_low_ind_error";"Mc_ind_error";"offset_ind_error";"alpha_high_prim";"alpha_low_prim";"Mc_prim";"offset_prim";"Mc_left_prim";"Mc_right_prim";"alpha_high_prim_error";"alpha_low_prim_error";"Mc_prim_error";"offset_prim_error";"alpha_high_sec";"alpha_low_sec";"Mc_sec";"offset_sec";"Mc_left_sec";"Mc_right_sec";"alpha_high_sec_error";"alpha_low_sec_error";"Mc_sec_error";"offset_sec_error";"alpha_high_prim_sec";"alpha_low_prim_sec";"Mc_prim_sec";"offset_prim_sec";"Mc_left_prim_sec";"Mc_right_prim_sec";"alpha_high_prim_sec_error";"alpha_low_prim_sec_error";"Mc_prim_sec_error";"offset_prim_sec_error";"alpha_high_ind_prim";"alpha_low_ind_prim";"Mc_ind_prim";"offset_ind_prim";"Mc_left_ind_prim";"Mc_right_ind_prim";"alpha_high_ind_prim_error";"alpha_low_ind_prim_error";"Mc_ind_prim_error";"offset_ind_prim_error";"vis_mass_total";"vis_mass_total_error";"mass_total";"mass_total_error";"bin_frac";"average_ratio";"str_frac";"segregation_ratio";"segregation_ratio_std"
"UBC_300";"223.0187";"-65.3262";"1753";"50";"8.54";"0.165";"0.105";"0.051";"2.168";"0.065";"520";"-2.57";"0.0";"-0.1";"1.31";"0.0";"8.0";"0.0";"0.44";"0.07";"0.07";"-1.45";"1.09";"0.01";"1.35";"1.0";"7.0";"0.04";"0.23";"0.06";"1.16";"-3.0";"1.67";"0.04";"1.59";"5.0";"4.0";"0.03";"0.92";"0.15";"0.44";"-2.07";"2.73";"0.02";"1.7";"7.0";"6.0";"0.03";"0.56";"0.12";"0.48";"-1.79";"0.0";"-0.08";"1.56";"0.0";"9.0";"0.0";"0.15";"0.04";"0.0";"333.0";"2.0";"561.0";"56.1";"0.58";"0.73";"0.17";"0.7";"0.0"
"UBC_599";"11.6844";"60.0701";"4079";"245";"8.487";"0.206";"-0.269";"0.059";"1.417";"0.064";"529";"-2.17";"0.0";"0.02";"1.03";"0.0";"6.0";"0.0";"1.1";"0.2";"0.2";"-1.23";"0.0";"0.02";"0.9";"0.0";"6.0";"0.0";"0.87";"0.19";"0.0";"-0.46";"1.36";"0.05";"0.91";"4.0";"1.0";"10028349.93";"226601062.93";"30152965.93";"1.31";"-2.05";"1.79";"0.1";"1.32";"4.0";"4.0";"0.06";"1.01";"0.22";"0.89";"-2.07";"0.0";"0.02";"1.26";"0.0";"7.0";"0.0";"0.15";"0.04";"0.0";"97.0";"2.0";"219.0";"21.9";"0.5";"0.69";"0.19";"";"0.0"
"UPK_613";"226.2597";"-49.1442";"841";"19";"8.387";"0.154";"-0.231";"0.122";"0.656";"0.092";"523";"-1.4";"0.0";"0.01";"0.89";"3.0";"1.0";"inf";"inf";"inf";"inf";"-1.17";"1.65";"-0.09";"0.84";"2.0";"3.0";"2.96";"1.19";"0.33";"55.76";"-3.0";"0.0";"0.07";"0.93";"4.0";"2.0";"0.17";"4.43";"0.7";"0.88";"-1.35";"1.77";"-0.18";"0.95";"2.0";"5.0";"0.05";"0.25";"0.05";"0.91";"-0.89";"0.0";"-0.25";"0.96";"1.0";"5.0";"0.0";"0.15";"0.04";"0.0";"66.0";"2.0";"89.0";"8.9";"0.52";"0.66";"0.17";"0.72";"0.0"
"BH_55";"134.0362";"-39.5124";"3601";"250";"8.995";"0.082";"-0.117";"0.058";"2.203";"0.107";"528";"-3.0";"0.0";"0.02";"1.54";"0.0";"7.0";"0.0";"0.78";"0.1";"0.1";"-1.17";"0.0";"0.02";"1.3";"0.0";"8.0";"0.0";"1.04";"0.19";"0.0";"-3.0";"1.9";"0.1";"1.66";"7.0";"3.0";"0.03";"1.2";"0.21";"0.43";"-2.16";"2.85";"0.1";"1.69";"13.0";"6.0";"0.03";"0.89";"0.18";"0.52";"-2.45";"0.0";"0.02";"1.73";"0.0";"9.0";"0.0";"0.15";"0.04";"0.0";"340.0";"2.0";"877.0";"87.7";"0.49";"0.85";"0.21";"";"0.0"
"BH_72";"142.8447";"-53.0411";"4390";"548";"8.542";"0.272";"-0.158";"0.017";"2.771";"0.222";"518";"-1.76";"0.0";"0.02";"1.31";"0.0";"7.0";"0.0";"0.43";"0.1";"0.1";"-1.65";"0.0";"0.02";"1.39";"0.0";"7.0";"0.0";"0.95";"0.26";"0.0";"-0.0";"1.87";"0.1";"1.24";"7.0";"1.0";"4406650.09";"105771946.77";"18825420.91";"0.68";"-1.43";"2.21";"0.1";"1.44";"8.0";"7.0";"0.07";"0.86";"0.2";"0.73";"-2.25";"0.0";"0.02";"1.76";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"254.0";"2.0";"731.0";"73.10000000000001";"0.5";"0.7";"0.21";"";"0.0"
"BH_78";"145.9537";"-56.5724";"5160";"930";"8.698";"0.127";"0.06";"0.11";"3.164";"0.119";"514";"-0.67";"0.0";"0.02";"1.05";"0.0";"7.0";"0.0";"1.52";"0.5";"0.5";"-0.68";"0.0";"0.02";"1.11";"0.0";"7.0";"0.0";"1.24";"0.38";"0.0";"-0.0";"2.64";"0.1";"1.02";"7.0";"3.0";"0.16";"2.45";"0.58";"1.27";"-0.0";"3.0";"0.1";"1.15";"7.0";"6.0";"0.11";"1.1";"0.31";"1.39";"-0.79";"0.0";"0.02";"1.36";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"266.0";"2.0";"652.0";"65.2";"0.57";"0.77";"0.17";"";"0.0"
"Collinder_421";"305.8643";"41.7002";"1148";"18";"7.853";"0.341";"0.051";"0.075";"2.445";"0.06";"539";"-1.35";"0.1";"-0.03";"1.31";"2.0";"8.0";"0.1";"0.32";"0.1";"0.1";"-1.39";"0.03";"-0.0";"1.54";"2.0";"7.0";"0.07";"0.23";"0.06";"0.01";"-1.69";"2.4";"-0.1";"1.46";"4.0";"6.0";"0.04";"0.43";"0.08";"0.64";"-1.56";"3.0";"-0.08";"1.69";"5.0";"10.0";"0.02";"0.18";"0.04";"0.54";"-1.52";"0.4";"-0.04";"1.69";"1.0";"10.0";"0.0";"0.15";"0.04";"0.0";"523.0";"2.0";"703.0";"70.3";"0.58";"0.78";"0.17";"0.89";"0.0"
"NGC_6268";"255.5168";"-39.7014";"1409";"23";"8.343";"0.052";"-0.044";"0.045";"1.562";"0.05";"537";"-2.06";"0.0";"0.02";"1.48";"2.0";"7.0";"0.11";"0.44";"0.1";"0.1";"-0.44";"1.77";"0.1";"1.31";"3.0";"5.0";"0.12";"0.52";"0.18";"1.59";"-1.2";"1.39";"-0.03";"1.41";"4.0";"4.0";"0.17";"1.49";"0.36";"0.92";"-1.07";"1.44";"0.1";"1.7";"6.0";"5.0";"0.08";"0.51";"0.16";"0.59";"-1.02";"2.63";"-0.04";"1.62";"2.0";"7.0";"0.0";"0.15";"0.04";"0.0";"449.0";"2.0";"575.0";"57.5";"0.44";"0.6";"0.18";"0.87";"0.0"
"Gulliver_57";"141.2304";"-48.0702";"1326";"14";"8.144";"0.182";"-0.019";"0.034";"2.856";"0.041";"541";"-1.06";"0.0";"-0.01";"1.19";"1.0";"6.0";"0.24";"0.62";"0.17";"0.17";"-1.4";"0.0";"-0.13";"1.36";"0.0";"8.0";"0.0";"0.4";"0.08";"0.0";"-1.54";"2.52";"-0.1";"1.22";"4.0";"6.0";"0.04";"0.43";"0.06";"0.87";"-1.59";"3.0";"-0.07";"1.57";"5.0";"7.0";"0.03";"0.35";"0.08";"0.52";"-1.27";"0.0";"-0.08";"1.48";"1.0";"8.0";"0.0";"0.15";"0.04";"0.0";"328.0";"2.0";"512.0";"51.2";"0.62";"0.75";"0.19";"1.18";"0.0"
"Melotte_72";"114.6221";"-10.7028";"2578";"89";"9.097";"0.026";"0.066";"0.063";"0.23";"0.016";"538";"-1.54";"0.22";"-0.06";"1.33";"1.0";"7.0";"0.17";"0.97";"0.15";"0.15";"-3.0";"3.0";"0.08";"1.72";"5.0";"5.0";"0.03";"1.29";"0.22";"1.15";"-2.02";"3.0";"-0.15";"1.27";"5.0";"5.0";"0.02";"0.51";"0.05";"0.55";"-3.0";"2.18";"0.05";"1.99";"8.0";"4.0";"0.03";"0.87";"0.12";"0.53";"-1.48";"0.02";"0.09";"1.65";"5.0";"4.0";"0.0";"0.15";"0.04";"0.0";"429.0";"2.0";"559.0";"55.900000000000006";"0.58";"0.64";"0.18";"0.74";"0.0"
"NGC_2428";"114.8221";"-16.5504";"1299";"13";"8.888";"0.023";"-0.03";"0.025";"0.272";"0.022";"539";"-2.86";"0.0";"-0.02";"1.26";"3.0";"7.0";"0.07";"0.63";"0.09";"0.09";"-1.53";"2.6";"0.1";"1.55";"4.0";"4.0";"0.06";"1.01";"0.22";"1.21";"-3.0";"0.63";"-0.0";"1.33";"5.0";"3.0";"0.07";"1.61";"0.19";"0.54";"-2.18";"1.19";"0.1";"1.88";"6.0";"3.0";"0.05";"0.94";"0.2";"0.34";"-1.26";"0.0";"0.05";"1.54";"4.0";"5.0";"0.0";"0.15";"0.04";"0.0";"329.0";"2.0";"418.0";"41.8";"0.47";"0.56";"0.21";"0.8";"0.0"
"Juchert_20";"62.6978";"46.8662";"2603";"78";"8.005";"0.619";"-0.188";"0.047";"2.41";"0.163";"541";"-2.14";"0.0";"0.02";"1.4";"0.0";"8.0";"0.0";"0.32";"0.07";"0.07";"-2.35";"0.0";"0.02";"1.66";"0.0";"8.0";"0.0";"0.53";"0.12";"0.0";"-2.29";"2.27";"-0.05";"1.27";"5.0";"7.0";"0.03";"0.36";"0.07";"0.46";"-2.03";"2.94";"0.01";"1.61";"7.0";"9.0";"0.02";"0.26";"0.06";"0.46";"-2.3";"0.0";"0.02";"1.77";"0.0";"10.0";"0.0";"0.15";"0.04";"0.0";"341.0";"2.0";"681.0";"68.10000000000001";"0.57";"0.71";"0.17";"0.79";"0.0"
"UPK_379";"93.7854";"30.8289";"744";"4";"8.143";"0.42";"0.009";"0.168";"0.788";"0.383";"551";"-2.65";"0.0";"-0.33";"0.6";"0.0";"7.0";"0.0";"0.77";"0.15";"0.15";"-1.68";"1.59";"0.01";"1.07";"2.0";"5.0";"0.06";"0.36";"0.09";"1.23";"-1.66";"0.32";"0.1";"1.12";"4.0";"2.0";"0.16";"1.68";"0.4";"0.56";"-2.07";"1.0";"0.06";"1.44";"4.0";"4.0";"0.07";"0.67";"0.18";"0.51";"-1.74";"0.0";"-0.22";"1.14";"1.0";"7.0";"0.0";"0.15";"0.04";"0.0";"122.0";"2.0";"233.0";"23.3";"0.4";"0.73";"0.18";"0.81";"0.0"
"Berkeley_6";"27.7981";"61.0593";"2448";"111";"7.562";"0.318";"-0.114";"0.029";"2.447";"0.063";"548";"-2.1";"2.95";"0.1";"1.55";"2.0";"7.0";"0.02";"0.3";"0.09";"0.09";"-2.02";"0.0";"0.0";"1.66";"0.0";"11.0";"0.0";"0.2";"0.05";"0.0";"-1.77";"1.83";"-0.03";"1.34";"5.0";"10.0";"0.04";"0.28";"0.07";"0.54";"-1.97";"2.88";"0.03";"1.75";"8.0";"12.0";"0.02";"0.25";"0.07";"0.45";"-2.13";"0.07";"0.1";"1.84";"2.0";"11.0";"0.0";"0.15";"0.04";"0.0";"499.0";"3.0";"733.0";"73.3";"0.61";"0.75";"0.18";"0.96";"0.0"
"NGC_2183";"92.721";"-6.2499";"825";"10";"6.858";"0.108";"-0.12";"0.043";"1.657";"0.522";"549";"-1.68";"0.0";"-0.35";"1.03";"0.0";"10.0";"0.0";"0.18";"0.05";"0.05";"-1.6";"0.43";"-0.18";"0.8";"3.0";"6.0";"0.2";"0.65";"0.1";"3.76";"-1.38";"2.41";"-0.33";"0.78";"2.0";"5.0";"0.07";"0.51";"0.11";"2.52";"-2.79";"0.0";"0.0";"1.25";"7.0";"3.0";"0.2";"3.45";"0.49";"0.94";"-1.92";"0.0";"-0.2";"1.12";"3.0";"10.0";"0.0";"0.15";"0.04";"0.0";"172.0";"2.0";"261.0";"26.1";"0.36";"0.84";"0.13";"0.92";"0.0"
"FSR_0441";"355.5397";"58.5457";"3093";"150";"7.779";"0.367";"-0.094";"0.069";"2.397";"0.059";"544";"-0.88";"0.0";"0.02";"1.02";"0.0";"7.0";"0.0";"0.57";"0.19";"0.19";"-2.18";"0.0";"0.02";"1.45";"0.0";"7.0";"0.0";"0.6";"0.15";"0.0";"-2.33";"1.65";"0.04";"1.15";"5.0";"5.0";"0.05";"0.64";"0.12";"0.58";"-2.21";"1.89";"0.1";"1.54";"5.0";"8.0";"0.04";"0.44";"0.12";"0.55";"-1.88";"0.0";"0.02";"1.6";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"198.0";"2.0";"377.0";"37.7";"0.56";"0.7";"0.21";"";"0.0"
"UPK_535";"127.4275";"-50.8584";"321";"11";"7.723";"0.076";"0.056";"0.057";"0.25";"0.092";"539";"-1.69";"0.0";"-0.4";"0.91";"3.0";"8.0";"0.09";"0.37";"0.09";"0.09";"-1.72";"0.08";"-0.12";"0.82";"3.0";"4.0";"0.23";"0.78";"0.1";"2.25";"-1.49";"0.0";"0.04";"0.87";"7.0";"0.0";"1612736592.55";"4504493981.86";"2243978909.65";"0.67";"-2.76";"0.69";"-0.17";"0.85";"3.0";"6.0";"0.05";"0.44";"0.06";"0.71";"-1.83";"0.0";"-0.27";"1.1";"4.0";"7.0";"0.0";"0.15";"0.04";"0.0";"147.0";"2.0";"194.0";"19.4";"0.2";"0.79";"0.2";"0.87";"0.0"
"Harvard_20";"298.319";"18.3437";"2234";"71";"8.027";"0.099";"-0.002";"0.063";"0.936";"0.059";"507";"-2.09";"0.0";"-0.11";"1.15";"0.0";"9.0";"0.0";"0.49";"0.07";"0.07";"-1.4";"1.79";"0.03";"1.33";"1.0";"7.0";"0.05";"0.32";"0.09";"0.0";"-2.36";"1.73";"0.01";"1.33";"5.0";"6.0";"0.04";"0.57";"0.14";"0.58";"-1.61";"2.53";"0.01";"1.54";"6.0";"7.0";"0.03";"0.35";"0.11";"0.53";"-1.97";"0.09";"-0.05";"1.53";"1.0";"10.0";"0.0";"0.15";"0.04";"0.0";"276.0";"3.0";"456.0";"45.6";"0.47";"0.69";"0.17";"0.75";"0.0"
"ESO_130_13";"185.7908";"-59.6487";"2202";"58";"7.722";"0.139";"0.068";"0.067";"1.619";"0.018";"539";"-1.67";"0.78";"0.04";"1.57";"1.0";"7.0";"0.06";"0.39";"0.1";"0.1";"-1.64";"0.59";"0.1";"1.61";"2.0";"6.0";"0.09";"0.45";"0.16";"1.34";"-1.53";"1.48";"-0.09";"1.25";"4.0";"5.0";"0.06";"0.34";"0.07";"0.52";"-1.8";"1.94";"0.01";"1.65";"6.0";"9.0";"0.04";"0.37";"0.11";"0.48";"-1.8";"0.11";"0.1";"1.77";"3.0";"9.0";"0.0";"0.15";"0.04";"0.0";"441.0";"2.0";"559.0";"55.900000000000006";"0.46";"0.65";"0.22";"0.62";"0.0"
"NGC_6997";"314.1423";"44.6326";"857";"13";"8.631";"0.081";"0.124";"0.088";"2.038";"0.092";"544";"-2.13";"0.84";"0.04";"1.52";"3.0";"5.0";"0.05";"0.61";"0.14";"0.14";"-1.44";"1.78";"0.05";"1.49";"3.0";"6.0";"0.06";"0.48";"0.12";"1.33";"-1.99";"0.81";"0.03";"1.48";"5.0";"4.0";"0.07";"0.76";"0.14";"0.51";"-1.74";"1.69";"0.03";"1.75";"7.0";"5.0";"0.03";"0.37";"0.09";"0.24";"-1.77";"1.34";"0.04";"1.72";"3.0";"7.0";"0.0";"0.15";"0.04";"0.0";"445.0";"2.0";"505.0";"50.5";"0.53";"0.71";"0.2";"0.93";"0.0"
"Alessi_37";"341.9395";"46.3409";"698";"2";"8.417";"0.127";"-0.009";"0.044";"0.647";"0.061";"556";"-1.88";"0.45";"-0.16";"1.06";"3.0";"7.0";"0.11";"0.41";"0.06";"0.06";"-0.81";"0.58";"0.01";"1.12";"3.0";"5.0";"0.18";"0.62";"0.17";"1.04";"-2.27";"1.27";"-0.12";"1.03";"3.0";"5.0";"0.04";"0.3";"0.04";"0.54";"-1.25";"2.16";"-0.14";"1.37";"3.0";"6.0";"0.02";"0.13";"0.03";"0.42";"-1.5";"0.48";"-0.14";"1.41";"2.0";"7.0";"0.0";"0.15";"0.04";"0.0";"241.0";"2.0";"297.0";"29.700000000000003";"0.38";"0.64";"0.2";"0.84";"0.0"
"Berkeley_78";"110.9182";"5.3632";"4782";"252";"9.589";"0.041";"-0.117";"0.023";"0.099";"0.009";"557";"-0.0";"0.52";"0.1";"1.05";"7.0";"1.0";"1522456.55";"96039292.36";"10401185.68";"10401185.68";"-0.83";"2.93";"0.07";"1.4";"7.0";"2.0";"0.11";"10.74";"1.12";"1.65";"-2.94";"2.24";"-0.03";"1.36";"10.0";"2.0";"0.04";"3.0";"0.12";"0.83";"-0.1";"2.97";"-0.02";"1.63";"12.0";"4.0";"0.06";"1.33";"0.08";"0.59";"-0.0";"2.2";"0.07";"1.47";"7.0";"2.0";"0.0";"0.15";"0.04";"0.0";"338.0";"2.0";"467.0";"46.7";"0.68";"0.78";"0.18";"0.68";"0.0"
"Kronberger_4";"296.2948";"28.1618";"6866";"742";"8.908";"0.072";"0.072";"0.086";"2.575";"0.103";"490";"-0.0";"0.0";"0.02";"0.82";"0.0";"6.0";"0.0";"2.62";"0.79";"0.79";"-0.14";"0.0";"0.02";"1.01";"0.0";"8.0";"0.0";"1.16";"0.35";"0.0";"-0.34";"2.08";"0.1";"1.29";"6.0";"2.0";"0.14";"2.24";"0.53";"0.67";"-0.0";"2.98";"0.1";"1.37";"9.0";"4.0";"0.08";"0.9";"0.24";"0.75";"-0.0";"0.0";"0.02";"1.16";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"304.0";"2.0";"715.0";"71.5";"0.67";"0.73";"0.21";"";"0.0"
"Czernik_31";"114.2291";"-20.5162";"2783";"65";"7.471";"0.353";"-0.15";"0.035";"1.718";"0.036";"558";"-2.0";"0.0";"-0.03";"1.5";"0.0";"9.0";"0.0";"0.49";"0.1";"0.1";"-1.72";"0.0";"0.02";"1.41";"1.0";"7.0";"0.07";"0.33";"0.08";"0.0";"-1.97";"2.32";"-0.1";"1.17";"5.0";"6.0";"0.04";"0.6";"0.08";"0.76";"-2.01";"2.9";"-0.01";"1.58";"7.0";"8.0";"0.02";"0.22";"0.05";"0.34";"-2.0";"0.45";"-0.01";"1.68";"1.0";"10.0";"0.0";"0.15";"0.04";"0.0";"351.0";"2.0";"605.0";"60.5";"0.51";"0.69";"0.2";"0.83";"0.0"
"Haffner_8";"110.7763";"-12.3186";"2496";"49";"8.532";"0.164";"-0.116";"0.06";"1.29";"0.061";"557";"-2.8";"0.0";"-0.01";"1.57";"1.0";"8.0";"0.04";"0.45";"0.07";"0.07";"-1.72";"1.18";"0.08";"1.42";"2.0";"6.0";"0.06";"0.45";"0.11";"1.92";"-1.66";"2.49";"-0.09";"1.25";"4.0";"5.0";"0.06";"0.99";"0.14";"0.94";"-2.08";"2.24";"0.04";"1.73";"6.0";"5.0";"0.03";"0.59";"0.14";"0.5";"-2.11";"0.0";"0.02";"1.73";"2.0";"7.0";"0.0";"0.15";"0.04";"0.0";"372.0";"2.0";"629.0";"62.900000000000006";"0.4";"0.65";"0.18";"0.65";"0.0"
"Dolidze_53";"296.5819";"24.6053";"1846";"66";"6.871";"0.035";"0.037";"0.055";"2.878";"0.042";"540";"-1.27";"0.0";"0.02";"1.46";"0.0";"7.0";"0.0";"0.16";"0.07";"0.07";"-2.04";"1.68";"0.04";"1.5";"2.0";"8.0";"0.04";"0.33";"0.09";"1.67";"-2.62";"1.8";"0.03";"1.54";"4.0";"6.0";"0.04";"0.63";"0.13";"0.89";"-2.22";"3.0";"0.01";"1.68";"5.0";"11.0";"0.02";"0.32";"0.07";"0.84";"-1.67";"3.0";"0.03";"1.6";"2.0";"14.0";"0.0";"0.15";"0.04";"0.0";"410.0";"2.0";"549.0";"54.900000000000006";"0.64";"0.81";"0.12";"";"0.0"
"UPK_617";"234.8878";"-55.4184";"713";"2";"8.292";"0.222";"-0.022";"0.028";"0.601";"0.049";"544";"-3.0";"0.0";"-0.09";"0.88";"3.0";"4.0";"0.04";"0.66";"0.08";"0.08";"-2.49";"0.0";"0.1";"1.14";"3.0";"4.0";"0.13";"1.18";"0.29";"1.02";"-1.6";"0.22";"0.04";"0.81";"7.0";"0.0";"92096300.87";"404329268.43";"154364970.35";"0.51";"-2.82";"0.38";"0.03";"1.3";"4.0";"4.0";"0.1";"1.34";"0.29";"0.82";"-2.31";"0.0";"-0.06";"1.19";"3.0";"5.0";"0.0";"0.15";"0.04";"0.0";"105.0";"2.0";"159.0";"15.9";"0.36";"0.7";"0.21";"0.57";"0.0"
"Kronberger_79";"293.4764";"18.5211";"3753";"870";"6.794";"0.314";"0.094";"0.037";"4.533";"0.101";"539";"-0.62";"0.0";"0.02";"1.32";"0.0";"7.0";"0.0";"0.26";"0.18";"0.18";"-1.53";"0.0";"0.02";"1.82";"0.0";"8.0";"0.0";"0.23";"0.12";"0.0";"-1.1";"0.89";"0.1";"1.37";"3.0";"5.0";"0.15";"0.43";"0.17";"0.79";"-0.9";"2.17";"0.1";"1.67";"4.0";"7.0";"0.13";"0.46";"0.23";"1.18";"-0.93";"0.0";"0.02";"1.76";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"624.0";"2.0";"1162.0";"116.2";"0.56";"0.51";"0.23";"";"0.0"
"Berkeley_23";"98.3147";"20.5323";"4362";"313";"9.306";"0.118";"-0.25";"0.059";"1.078";"0.122";"564";"-1.42";"0.0";"-0.05";"1.16";"0.0";"8.0";"0.0";"0.85";"0.08";"0.08";"-0.79";"0.0";"-0.04";"1.14";"0.0";"8.0";"0.0";"0.74";"0.08";"0.0";"-3.0";"0.99";"0.04";"1.43";"6.0";"2.0";"0.06";"2.95";"0.26";"0.52";"-1.08";"2.05";"0.05";"1.6";"9.0";"3.0";"0.04";"1.27";"0.15";"0.41";"-1.04";"0.0";"-0.04";"1.4";"0.0";"9.0";"0.0";"0.15";"0.04";"0.0";"292.0";"2.0";"726.0";"72.60000000000001";"0.51";"0.77";"0.22";"0.82";"0.0"
"Czernik_25";"93.4329";"6.9496";"1939";"72";"8.817";"0.048";"-0.058";"0.042";"1.464";"0.083";"573";"-2.42";"0.0";"-0.07";"1.39";"1.0";"8.0";"0.03";"0.26";"0.04";"0.04";"-2.21";"0.89";"0.06";"1.48";"3.0";"5.0";"0.05";"0.7";"0.15";"1.03";"-2.83";"2.42";"-0.11";"1.13";"5.0";"6.0";"0.02";"0.39";"0.04";"0.5";"-2.44";"2.12";"0.01";"1.67";"8.0";"5.0";"0.03";"0.63";"0.12";"0.36";"-1.96";"0.0";"-0.04";"1.63";"1.0";"8.0";"0.0";"0.15";"0.04";"0.0";"377.0";"2.0";"626.0";"62.6";"0.44";"0.67";"0.17";"0.77";"0.0"
"UBC_651";"148.3754";"-55.7424";"3284";"194";"7.114";"0.052";"-0.023";"0.044";"3.178";"0.03";"561";"-1.99";"0.0";"0.02";"1.85";"0.0";"8.0";"0.0";"0.35";"0.13";"0.13";"-1.32";"0.0";"0.02";"1.65";"0.0";"8.0";"0.0";"0.34";"0.14";"0.0";"-1.41";"1.7";"0.1";"1.4";"5.0";"7.0";"0.07";"0.4";"0.13";"0.61";"-1.23";"2.43";"0.1";"1.74";"5.0";"8.0";"0.07";"0.28";"0.11";"0.82";"-1.46";"0.0";"0.02";"1.92";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"526.0";"2.0";"1024.0";"102.4";"0.52";"0.72";"0.21";"";"0.0"
"NGC_6322";"259.6461";"-42.9411";"1269";"27";"7.296";"0.182";"0.104";"0.14";"2.089";"0.052";"541";"-1.57";"0.0";"-0.06";"1.45";"0.0";"6.0";"0.0";"0.56";"0.16";"0.16";"-1.34";"0.0";"-0.09";"1.3";"1.0";"7.0";"0.17";"0.44";"0.14";"0.0";"-1.43";"3.0";"-0.16";"1.12";"3.0";"8.0";"0.04";"0.32";"0.08";"1.58";"-1.57";"3.0";"-0.08";"1.43";"5.0";"11.0";"0.03";"0.27";"0.08";"0.92";"-1.62";"0.67";"-0.03";"1.56";"1.0";"10.0";"0.0";"0.15";"0.04";"0.0";"299.0";"2.0";"456.0";"45.6";"0.57";"0.88";"0.15";"0.76";"0.0"
"Berkeley_10";"54.8992";"66.4809";"2093";"53";"8.895";"0.02";"-0.116";"0.055";"2.649";"0.07";"575";"-1.68";"0.61";"0.08";"1.42";"2.0";"6.0";"0.08";"0.96";"0.22";"0.22";"-0.6";"0.0";"-0.03";"1.32";"0.0";"8.0";"0.0";"0.46";"0.09";"0.0";"-0.45";"1.89";"-0.09";"1.37";"4.0";"4.0";"0.07";"0.49";"0.07";"0.65";"-0.49";"2.6";"-0.01";"1.6";"7.0";"5.0";"0.04";"0.46";"0.09";"0.44";"-0.88";"0.0";"-0.06";"1.55";"0.0";"9.0";"0.0";"0.15";"0.04";"0.0";"467.0";"2.0";"707.0";"70.7";"0.55";"0.79";"0.21";"1.11";"0.0"
"SAI_43";"77.074";"49.8635";"4345";"214";"7.6";"0.393";"-0.339";"0.032";"1.65";"0.031";"570";"-2.64";"0.0";"0.02";"1.31";"0.0";"7.0";"0.0";"0.55";"0.11";"0.11";"-1.41";"0.0";"0.02";"0.96";"0.0";"6.0";"0.0";"0.75";"0.19";"0.0";"-0.0";"0.83";"0.1";"0.81";"4.0";"1.0";"8436001.7";"120640535.43";"19059312.52";"0.39";"-1.66";"1.67";"0.08";"1.21";"4.0";"5.0";"0.12";"1.3";"0.37";"0.86";"-2.23";"0.0";"0.02";"1.46";"0.0";"7.0";"0.0";"0.15";"0.04";"0.0";"119.0";"2.0";"283.0";"28.3";"0.41";"0.67";"0.23";"";"0.0"
"Kronberger_84";"323.8818";"53.5184";"3937";"123";"8.11";"0.105";"-0.129";"0.022";"2.587";"0.061";"556";"-1.91";"0.0";"0.02";"1.31";"0.0";"7.0";"0.0";"0.72";"0.19";"0.19";"-1.72";"0.0";"0.02";"1.31";"0.0";"7.0";"0.0";"0.37";"0.11";"0.0";"-2.99";"1.47";"0.1";"1.38";"4.0";"5.0";"0.04";"0.72";"0.16";"0.56";"-1.64";"2.56";"0.09";"1.43";"6.0";"7.0";"0.04";"0.57";"0.2";"0.51";"-2.06";"0.0";"0.02";"1.65";"0.0";"8.0";"0.0";"0.15";"0.04";"0.0";"199.0";"2.0";"441.0";"44.1";"0.5";"0.66";"0.22";"";"0.0"
"NGC_6793";"290.8032";"22.1722";"583";"2";"8.517";"0.169";"0.126";"0.053";"1.17";"0.057";"560";"-3.0";"0.0";"-0.0";"1.47";"4.0";"5.0";"0.06";"0.98";"0.12";"0.12";"-0.86";"0.0";"0.1";"1.2";"4.0";"4.0";"0.39";"1.37";"0.35";"0.92";"-2.7";"0.01";"0.01";"1.14";"5.0";"3.0";"0.1";"1.74";"0.2";"0.47";"-1.4";"0.21";"0.01";"1.45";"5.0";"4.0";"0.14";"0.85";"0.2";"0.41";"-2.21";"0.0";"-0.0";"1.59";"4.0";"6.0";"0.0";"0.15";"0.04";"0.0";"300.0";"2.0";"415.0";"41.5";"0.34";"0.7";"0.21";"0.77";"0.0"
